;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
72;armulator;ARMV4T;banker_algorithm;int8_t;432;2.65176;32.05;205.0;30.0;254957.09;1010.0;0.03;7955.28;14164.28;438.0;235.0;38.0;16.0;60.0;128.0;118.0;23.0;52.0;124.0;73.0;34.0;10.0;11.0;111.0;21.0;42.0;0.0;0.0;2.0;3.0;3.0;0.0;375;11234.0;19770.0;52.72
73;armulator;ARMV4T;banker_algorithm;int8_t;231;4.07831;41.08;249.0;30.0;502663.86;1506.0;0.02;12234.93;27925.77;682.0;279.0;38.0;16.0;54.0;36.0;13.0;18.0;78.0;38.0;11.0;100.0;51.0;94.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;623;17544.0;31928.0;51.24879614767255
74;armulator;ARMV4T;banker_algorithm;int8_t;388;2.655876666666667;31.74;207.0;30.0;252885.67;1010.0;0.03;7967.63;14049.2;438.0;237.0;38.0;16.0;107.0;54.0;127.0;100.0;115.0;36.0;48.0;105.0;66.0;10.0;12.0;30.0;17.0;0.0;0.0;2.0;3.0;3.0;0.0;375;11234.0;19770.0;52.72
75;armulator;ARMV4T;banker_algorithm;int8_t;350;1.58742;27.45;141.0;30.0;130708.87;642.0;0.04;4762.26;7261.6;258.0;171.0;38.0;16.0;29.0;74.0;59.0;11.0;73.0;73.0;127.0;34.0;96.0;75.0;52.0;127.0;91.0;0.0;0.0;2.0;3.0;3.0;0.0;216;5539.0;10165.0;47.06018518518518
76;armulator;ARMV4T;banker_algorithm;int8_t;603;3.307316666666667;36.96;224.0;30.0;366757.66;1242.0;0.03;9921.95;20375.43;552.0;254.0;38.0;16.0;83.0;59.0;87.0;20.0;49.0;102.0;84.0;40.0;10.0;11.0;13.0;14.0;89.0;0.0;0.0;2.0;3.0;3.0;0.0;491;13726.0;24994.0;50.90427698574338
77;armulator;ARMV4T;banker_algorithm;int8_t;364;4.9074;48.14;258.0;30.0;708720.09;1802.0;0.02;14722.2;39373.34;828.0;288.0;38.0;16.0;71.0;109.0;83.0;38.0;66.0;72.0;22.0;93.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;771;23648.0;41532.0;53.86770428015564
78;armulator;ARMV4T;banker_algorithm;int8_t;530;1.8218133333333333;27.84;160.0;30.0;152178.23;722.0;0.04;5465.44;8454.35;297.0;190.0;38.0;16.0;95.0;42.0;99.0;21.0;53.0;101.0;83.0;49.0;75.0;55.0;94.0;11.0;126.0;0.0;0.0;2.0;3.0;3.0;0.0;231;6551.0;11709.0;50.688311688311686
79;armulator;ARMV4T;banker_algorithm;int8_t;72;9.682576666666666;93.5;270.0;30.0;2715962.75;3530.0;0.01;29047.73;150886.82;1683.0;300.0;38.0;16.0;53.0;14.0;102.0;25.0;92.0;24.0;65.0;10.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;1668;49941.0;88863.0;53.27517985611511
80;armulator;ARMV4T;banker_algorithm;int8_t;536;6.321516666666667;60.06;269.0;30.0;1138930.37;2306.0;0.02;18964.55;63273.91;1077.0;299.0;38.0;16.0;18.0;12.0;65.0;101.0;78.0;42.0;116.0;10.0;11.0;12.0;14.0;15.0;16.0;0.0;0.0;2.0;3.0;3.0;0.0;1032;33202.0;57190.0;55.416666666666664
81;armulator;ARMV4T;banker_algorithm;int8_t;79;6.310333333333333;60.73;266.0;30.0;1149737.96;2306.0;0.02;18931.0;63874.33;1077.0;296.0;38.0;16.0;118.0;124.0;23.0;27.0;11.0;93.0;42.0;65.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;1023;33040.0;56894.0;55.61485826001955
82;armulator;ARMV4T;banker_algorithm;int8_t;342;3.676096666666667;39.26;235.0;30.0;432919.14;1370.0;0.03;11028.29;24051.06;615.0;265.0;38.0;16.0;66.0;23.0;12.0;38.0;14.0;97.0;60.0;64.0;28.0;23.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;564;14163.0;27075.0;48.005319148936174
83;armulator;ARMV4T;banker_algorithm;int8_t;803;1.8068766666666667;29.31;152.0;30.0;158874.32;722.0;0.03;5420.63;8826.35;297.0;182.0;38.0;16.0;101.0;71.0;23.0;24.0;47.0;120.0;104.0;54.0;54.0;55.0;12.0;102.0;65.0;0.0;0.0;2.0;3.0;3.0;0.0;272;7306.0;13134.0;48.286764705882355
84;armulator;ARMV4T;banker_algorithm;int8_t;501;0.66727;43.78;37.0;30.0;87646.79;330.0;0.02;2001.81;4869.27;108.0;67.0;38.0;16.0;102.0;41.0;17.0;110.0;43.0;61.0;93.0;86.0;91.0;49.0;79.0;126.0;48.0;0.0;0.0;2.0;3.0;3.0;0.0;35;730.0;1366.0;39.02857142857143
85;armulator;ARMV4T;banker_algorithm;int8_t;540;3.3235533333333334;35.84;231.0;30.0;357389.86;1242.0;0.03;9970.66;19854.99;552.0;261.0;38.0;16.0;103.0;36.0;119.0;63.0;92.0;64.0;128.0;20.0;112.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;491;13726.0;24994.0;50.90427698574338
86;armulator;ARMV4T;banker_algorithm;int8_t;955;5.818276666666668;56.46;263.0;30.0;985567.52;2130.0;0.02;17454.83;54753.75;990.0;293.0;38.0;16.0;35.0;25.0;109.0;117.0;29.0;54.0;106.0;101.0;89.0;26.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;935;29252.0;51022.0;54.56898395721925
87;armulator;ARMV4T;banker_algorithm;int8_t;191;2.07912;28.65;178.0;30.0;178710.77;810.0;0.03;6237.36;9928.38;340.0;208.0;38.0;16.0;95.0;33.0;69.0;28.0;65.0;126.0;105.0;49.0;116.0;10.0;39.0;126.0;94.0;0.0;0.0;2.0;3.0;3.0;0.0;275;8120.0;14308.0;52.02909090909091
88;armulator;ARMV4T;banker_algorithm;int8_t;812;1.0172033333333335;30.94;80.0;30.0;94409.24;450.0;0.03;3051.61;5244.96;165.0;110.0;38.0;16.0;19.0;97.0;119.0;117.0;43.0;52.0;38.0;102.0;103.0;96.0;29.0;73.0;10.0;0.0;0.0;2.0;3.0;3.0;0.0;95;2499.0;4497.0;47.33684210526316
89;armulator;ARMV4T;banker_algorithm;int8_t;545;6.82191;65.37;268.0;30.0;1337908.89;2490.0;0.02;20465.73;74328.27;1168.0;298.0;38.0;16.0;11.0;116.0;82.0;16.0;29.0;94.0;96.0;14.0;95.0;58.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1115;34484.0;60520.0;54.2780269058296
90;armulator;ARMV4T;banker_algorithm;int8_t;78;2.3519466666666666;30.39;191.0;30.0;214445.81;906.0;0.03;7055.84;11913.66;387.0;221.0;38.0;16.0;125.0;27.0;92.0;55.0;78.0;65.0;126.0;70.0;62.0;10.0;58.0;107.0;17.0;0.0;0.0;2.0;3.0;3.0;0.0;323;9321.0;16635.0;51.5015479876161
91;armulator;ARMV4T;banker_algorithm;int8_t;526;0.6648833333333334;45.0;36.0;30.0;89759.25;330.0;0.02;1994.65;4986.63;108.0;66.0;38.0;16.0;99.0;44.0;19.0;67.0;48.0;122.0;23.0;104.0;38.0;21.0;80.0;16.0;66.0;0.0;0.0;2.0;3.0;3.0;0.0;44;875.0;1645.0;37.38636363636363
92;armulator;ARMV4T;banker_algorithm;int8_t;695;2.347986666666667;30.71;189.0;30.0;216350.11;906.0;0.03;7043.96;12019.45;387.0;219.0;38.0;16.0;29.0;92.0;57.0;113.0;96.0;18.0;37.0;46.0;101.0;27.0;11.0;90.0;59.0;0.0;0.0;2.0;3.0;3.0;0.0;340;9623.0;17205.0;50.60294117647059
93;armulator;ARMV4T;banker_algorithm;int8_t;87;3.688413333333333;38.44;240.0;30.0;425320.06;1370.0;0.03;11065.24;23628.89;615.0;270.0;38.0;16.0;25.0;85.0;89.0;101.0;16.0;119.0;34.0;115.0;53.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;555;14030.0;26808.0;48.3027027027027
94;armulator;ARMV4T;banker_algorithm;int8_t;300;8.470723333333332;81.69;269.0;30.0;2075956.62;3090.0;0.01;25412.17;115330.92;1465.0;299.0;38.0;16.0;103.0;100.0;60.0;78.0;54.0;119.0;40.0;46.0;19.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;1415;45988.0;79146.0;55.93356890459364
95;armulator;ARMV4T;banker_algorithm;int8_t;964;4.07831;41.08;249.0;30.0;502663.86;1506.0;0.02;12234.93;27925.77;682.0;279.0;38.0;16.0;10.0;42.0;11.0;42.0;77.0;99.0;114.0;10.0;11.0;12.0;14.0;15.0;16.0;0.0;0.0;2.0;3.0;3.0;0.0;632;17689.0;32207.0;50.960443037974684
96;armulator;ARMV4T;banker_algorithm;int8_t;998;7.891223333333333;76.52;267.0;30.0;1811434.57;2882.0;0.01;23673.67;100635.25;1362.0;297.0;38.0;16.0;70.0;56.0;92.0;93.0;110.0;17.0;100.0;78.0;68.0;55.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1311;41296.0;71986.0;54.909229595728455
97;armulator;ARMV4T;banker_algorithm;int8_t;988;3.6635466666666665;40.11;230.0;30.0;440820.39;1370.0;0.02;10990.64;24490.02;615.0;260.0;38.0;16.0;101.0;104.0;76.0;102.0;78.0;64.0;32.0;90.0;126.0;78.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;555;14030.0;26808.0;48.3027027027027
98;armulator;ARMV4T;banker_algorithm;int8_t;6;4.889156666666667;49.29;252.0;30.0;722896.81;1802.0;0.02;14667.47;40160.93;828.0;282.0;38.0;16.0;79.0;96.0;93.0;61.0;34.0;11.0;125.0;117.0;113.0;24.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;771;23648.0;41532.0;53.86770428015564
99;armulator;ARMV4T;banker_algorithm;int8_t;625;0.7671433333333333;35.48;52.0;30.0;81656.64;362.0;0.03;2301.43;4536.48;123.0;82.0;38.0;16.0;34.0;107.0;110.0;27.0;16.0;104.0;44.0;69.0;11.0;26.0;103.0;82.0;50.0;0.0;0.0;2.0;3.0;3.0;0.0;60;1191.0;2319.0;38.65
100;armulator;ARMV4T;banker_algorithm;int8_t;518;9.06285;87.66;269.0;30.0;2383293.67;3306.0;0.01;27188.55;132405.2;1572.0;299.0;38.0;16.0;71.0;115.0;121.0;10.0;38.0;126.0;112.0;85.0;121.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;1523;48098.0;83824.0;55.03873933026921
101;armulator;ARMV4T;banker_algorithm;int8_t;122;2.07724;28.81;177.0;30.0;179558.16;810.0;0.03;6231.72;9975.45;340.0;207.0;38.0;16.0;125.0;15.0;24.0;98.0;128.0;121.0;115.0;126.0;28.0;67.0;94.0;69.0;85.0;0.0;0.0;2.0;3.0;3.0;0.0;292;8432.0;14888.0;50.986301369863014
102;armulator;ARMV4T;banker_algorithm;int8_t;541;0.5949533333333333;53.89;27.0;30.0;96184.36;306.0;0.02;1784.86;5343.58;97.0;57.0;38.0;16.0;92.0;14.0;80.0;37.0;31.0;114.0;46.0;56.0;106.0;24.0;30.0;27.0;100.0;0.0;0.0;2.0;3.0;3.0;0.0;32;513.0;1021.0;31.90625
103;armulator;ARMV4T;banker_algorithm;int8_t;279;8.475683333333333;81.39;270.0;30.0;2069479.33;3090.0;0.01;25427.05;114971.07;1465.0;300.0;38.0;16.0;75.0;35.0;108.0;64.0;59.0;110.0;109.0;122.0;124.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;1415;45988.0;79146.0;55.93356890459364
104;armulator;ARMV4T;banker_algorithm;int8_t;256;6.302813333333333;61.19;264.0;30.0;1157067.88;2306.0;0.02;18908.44;64281.55;1077.0;294.0;38.0;16.0;94.0;96.0;125.0;16.0;15.0;123.0;19.0;124.0;53.0;61.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1032;33202.0;57190.0;55.416666666666664
105;armulator;ARMV4T;banker_algorithm;int8_t;796;6.805726666666667;66.36;264.0;30.0;1354958.58;2490.0;0.02;20417.18;75275.48;1168.0;294.0;38.0;16.0;54.0;18.0;122.0;70.0;91.0;65.0;89.0;29.0;122.0;82.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1115;34484.0;60520.0;54.2780269058296
106;armulator;ARMV4T;banker_algorithm;int8_t;504;2.0657833333333335;29.82;171.0;30.0;184833.3;810.0;0.03;6197.35;10268.52;340.0;201.0;38.0;16.0;76.0;54.0;46.0;96.0;94.0;68.0;102.0;79.0;25.0;23.0;72.0;112.0;12.0;0.0;0.0;2.0;3.0;3.0;0.0;284;8276.0;14598.0;51.401408450704224
107;armulator;ARMV4T;banker_algorithm;int8_t;752;1.3622866666666666;29.34;114.0;30.0;119917.0;570.0;0.03;4086.86;6662.06;223.0;144.0;38.0;16.0;97.0;41.0;57.0;67.0;88.0;69.0;57.0;69.0;10.0;106.0;45.0;67.0;110.0;0.0;0.0;2.0;3.0;3.0;0.0;204;4484.0;8674.0;42.51960784313726
108;armulator;ARMV4T;banker_algorithm;int8_t;459;0.66962;42.63;38.0;30.0;85640.99;330.0;0.02;2008.86;4757.83;108.0;68.0;38.0;16.0;78.0;12.0;51.0;106.0;109.0;34.0;17.0;10.0;51.0;28.0;73.0;74.0;19.0;0.0;0.0;2.0;3.0;3.0;0.0;35;730.0;1366.0;39.02857142857143
109;armulator;ARMV4T;banker_algorithm;int8_t;658;2.664006666666667;31.14;211.0;30.0;248850.99;1010.0;0.03;7992.02;13825.06;438.0;241.0;38.0;16.0;51.0;58.0;59.0;74.0;111.0;35.0;66.0;16.0;10.0;11.0;103.0;68.0;39.0;0.0;0.0;2.0;3.0;3.0;0.0;384;11390.0;20060.0;52.239583333333336
110;armulator;ARMV4T;banker_algorithm;int8_t;408;0.88637;31.32;68.0;30.0;83292.82;402.0;0.03;2659.11;4627.38;142.0;98.0;38.0;16.0;126.0;45.0;43.0;74.0;95.0;77.0;49.0;109.0;54.0;16.0;17.0;58.0;36.0;0.0;0.0;2.0;3.0;3.0;0.0;71;1716.0;3164.0;44.563380281690144
111;armulator;ARMV4T;banker_algorithm;int8_t;867;7.900523333333333;75.95;269.0;30.0;1800086.0;2882.0;0.01;23701.57;100004.78;1362.0;299.0;38.0;16.0;95.0;59.0;18.0;83.0;44.0;64.0;78.0;84.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;1311;41296.0;71986.0;54.909229595728455
112;armulator;ARMV4T;banker_algorithm;int8_t;727;4.468266666666667;45.36;249.0;30.0;608061.12;1650.0;0.02;13404.8;33781.17;753.0;279.0;38.0;16.0;15.0;41.0;88.0;126.0;72.0;66.0;40.0;42.0;67.0;109.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;704;20758.0;36978.0;52.52556818181818
113;armulator;ARMV4T;banker_algorithm;int8_t;177;1.0230266666666668;29.82;83.0;30.0;91517.76;450.0;0.03;3069.08;5084.32;165.0;113.0;38.0;16.0;17.0;42.0;99.0;82.0;30.0;89.0;36.0;40.0;108.0;46.0;24.0;44.0;92.0;0.0;0.0;2.0;3.0;3.0;0.0;112;2801.0;5067.0;45.24107142857143
114;armulator;ARMV4T;banker_algorithm;int8_t;823;3.6711066666666667;39.59;233.0;30.0;436042.35;1370.0;0.03;11013.32;24224.58;615.0;263.0;38.0;16.0;106.0;34.0;14.0;21.0;38.0;69.0;31.0;89.0;49.0;35.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;555;14030.0;26808.0;48.3027027027027
115;armulator;ARMV4T;banker_algorithm;int8_t;822;2.3674399999999998;29.17;199.0;30.0;207180.7;906.0;0.03;7102.32;11510.04;387.0;229.0;38.0;16.0;96.0;83.0;80.0;39.0;82.0;12.0;127.0;28.0;10.0;11.0;71.0;60.0;50.0;0.0;0.0;2.0;3.0;3.0;0.0;332;9472.0;16920.0;50.963855421686745
116;armulator;ARMV4T;banker_algorithm;int8_t;218;3.68105;38.92;237.0;30.0;429844.26;1370.0;0.03;11043.15;23880.24;615.0;267.0;38.0;16.0;99.0;118.0;88.0;61.0;108.0;73.0;93.0;66.0;115.0;73.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;555;14030.0;26808.0;48.3027027027027
117;armulator;ARMV4T;banker_algorithm;int8_t;426;3.688413333333333;38.44;240.0;30.0;425320.06;1370.0;0.03;11065.24;23628.89;615.0;270.0;38.0;16.0;95.0;114.0;23.0;126.0;22.0;53.0;110.0;50.0;63.0;63.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;555;14030.0;26808.0;48.3027027027027
118;armulator;ARMV4T;banker_algorithm;int8_t;776;2.97269;34.08;217.0;30.0;303912.96;1122.0;0.03;8918.07;16884.05;493.0;247.0;38.0;16.0;122.0;102.0;42.0;24.0;111.0;117.0;125.0;107.0;117.0;56.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;472;13342.0;23866.0;50.563559322033896
119;armulator;ARMV4T;banker_algorithm;int8_t;143;4.07048;41.59;246.0;30.0;507817.11;1506.0;0.02;12211.44;28212.06;682.0;276.0;38.0;16.0;57.0;124.0;62.0;75.0;95.0;20.0;107.0;101.0;114.0;92.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;623;17544.0;31928.0;51.24879614767255
120;armulator;ARMV4T;banker_algorithm;int8_t;739;2.9792033333333334;33.61;220.0;30.0;300425.57;1122.0;0.03;8937.61;16690.31;493.0;250.0;38.0;16.0;59.0;37.0;46.0;78.0;23.0;37.0;23.0;51.0;114.0;10.0;12.0;13.0;31.0;0.0;0.0;2.0;3.0;3.0;0.0;448;12889.0;23011.0;51.363839285714285
121;armulator;ARMV4T;banker_algorithm;int8_t;312;5.372163333333333;50.96;267.0;30.0;821216.86;1962.0;0.02;16116.49;45623.16;907.0;297.0;38.0;16.0;41.0;118.0;97.0;40.0;23.0;82.0;76.0;86.0;101.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;868;25663.0;45709.0;52.66013824884793
122;armulator;ARMV4T;banker_algorithm;int8_t;174;0.5949533333333333;53.89;27.0;30.0;96184.36;306.0;0.02;1784.86;5343.58;97.0;57.0;38.0;16.0;33.0;88.0;28.0;17.0;29.0;21.0;73.0;58.0;93.0;24.0;30.0;27.0;100.0;0.0;0.0;2.0;3.0;3.0;0.0;23;380.0;754.0;32.78260869565217
123;armulator;ARMV4T;banker_algorithm;int8_t;669;0.7692533333333335;34.81;53.0;30.0;80336.32;362.0;0.03;2307.76;4463.13;123.0;83.0;38.0;16.0;101.0;42.0;35.0;31.0;53.0;23.0;50.0;69.0;124.0;17.0;74.0;95.0;88.0;0.0;0.0;2.0;3.0;3.0;0.0;87;1611.0;3163.0;36.35632183908046
124;armulator;ARMV4T;banker_algorithm;int8_t;120;1.1918133333333334;27.69;104.0;30.0;99012.22;506.0;0.04;3575.44;5500.68;192.0;134.0;38.0;16.0;34.0;113.0;104.0;33.0;12.0;101.0;44.0;73.0;48.0;10.0;64.0;120.0;86.0;0.0;0.0;2.0;3.0;3.0;0.0;140;3464.0;6376.0;45.542857142857144
125;armulator;ARMV4T;banker_algorithm;int8_t;974;6.8178833333333335;65.62;267.0;30.0;1342127.45;2490.0;0.02;20453.65;74562.64;1168.0;297.0;38.0;16.0;118.0;112.0;48.0;49.0;28.0;69.0;19.0;52.0;29.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;1115;34484.0;60520.0;54.2780269058296
126;armulator;ARMV4T;banker_algorithm;int8_t;217;9.068156666666667;87.33;270.0;30.0;2375857.45;3306.0;0.01;27204.47;131992.08;1572.0;300.0;38.0;16.0;39.0;40.0;108.0;74.0;47.0;73.0;70.0;119.0;123.0;124.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1540;48412.0;84406.0;54.80909090909091
127;armulator;ARMV4T;banker_algorithm;int8_t;866;5.804196666666667;57.34;259.0;30.0;998366.74;2130.0;0.02;17412.59;55464.82;990.0;289.0;38.0;16.0;53.0;17.0;75.0;34.0;54.0;109.0;77.0;116.0;61.0;71.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;952;29566.0;51604.0;54.205882352941174
128;armulator;ARMV4T;banker_algorithm;int8_t;192;1.1787566666666667;29.69;97.0;30.0;104994.54;506.0;0.03;3536.27;5833.03;192.0;127.0;38.0;16.0;96.0;47.0;21.0;14.0;11.0;105.0;99.0;78.0;47.0;70.0;64.0;80.0;99.0;0.0;0.0;2.0;3.0;3.0;0.0;123;3174.0;5818.0;47.300813008130085
129;armulator;ARMV4T;banker_algorithm;int8_t;328;3.3189599999999997;36.16;229.0;30.0;360012.81;1242.0;0.03;9956.88;20000.71;552.0;259.0;38.0;16.0;82.0;106.0;87.0;65.0;118.0;30.0;43.0;120.0;123.0;53.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;491;13726.0;24994.0;50.90427698574338
130;armulator;ARMV4T;banker_algorithm;int8_t;68;0.66727;43.78;37.0;30.0;87646.79;330.0;0.02;2001.81;4869.27;108.0;67.0;38.0;16.0;40.0;45.0;89.0;109.0;93.0;37.0;108.0;114.0;48.0;25.0;117.0;45.0;110.0;0.0;0.0;2.0;3.0;3.0;0.0;35;730.0;1366.0;39.02857142857143
131;armulator;ARMV4T;banker_algorithm;int8_t;387;4.898326666666667;48.71;255.0;30.0;715732.08;1802.0;0.02;14694.98;39762.89;828.0;285.0;38.0;16.0;26.0;85.0;66.0;47.0;123.0;105.0;94.0;74.0;82.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;796;24116.0;42402.0;53.268844221105525
132;armulator;ARMV4T;banker_algorithm;int8_t;69;9.068156666666667;87.33;270.0;30.0;2375857.45;3306.0;0.01;27204.47;131992.08;1572.0;300.0;38.0;16.0;70.0;18.0;102.0;78.0;30.0;53.0;114.0;100.0;124.0;68.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1532;48255.0;84115.0;54.905352480417754
133;armulator;ARMV4T;banker_algorithm;int8_t;749;5.814776666666667;56.68;262.0;30.0;988733.76;2130.0;0.02;17444.33;54929.65;990.0;292.0;38.0;16.0;126.0;93.0;31.0;20.0;46.0;84.0;12.0;41.0;89.0;90.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;944;29409.0;51313.0;54.35699152542373
134;armulator;ARMV4T;banker_algorithm;int8_t;135;3.676096666666667;39.26;235.0;30.0;432919.14;1370.0;0.03;11028.29;24051.06;615.0;265.0;38.0;16.0;72.0;87.0;12.0;82.0;10.0;88.0;98.0;71.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;555;14030.0;26808.0;48.3027027027027
135;armulator;ARMV4T;banker_algorithm;int8_t;341;7.905153333333333;75.67;270.0;30.0;1794469.46;2882.0;0.01;23715.46;99692.75;1362.0;300.0;38.0;16.0;55.0;104.0;18.0;110.0;55.0;73.0;11.0;120.0;13.0;29.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1311;41296.0;71986.0;54.909229595728455
136;armulator;ARMV4T;banker_algorithm;int8_t;494;2.08654;28.02;182.0;30.0;175406.81;810.0;0.04;6259.62;9744.82;340.0;212.0;38.0;16.0;76.0;68.0;29.0;126.0;38.0;29.0;98.0;127.0;30.0;26.0;24.0;20.0;123.0;0.0;0.0;2.0;3.0;3.0;0.0;284;8276.0;14598.0;51.401408450704224
137;armulator;ARMV4T;banker_algorithm;int8_t;1;4.476753333333334;44.82;252.0;30.0;601963.43;1650.0;0.02;13430.26;33442.41;753.0;282.0;38.0;16.0;114.0;57.0;22.0;57.0;71.0;10.0;85.0;82.0;27.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;695;20607.0;36693.0;52.79568345323741
138;armulator;ARMV4T;banker_algorithm;int8_t;589;4.07048;41.59;246.0;30.0;507817.11;1506.0;0.02;12211.44;28212.06;682.0;276.0;38.0;16.0;67.0;22.0;45.0;74.0;36.0;62.0;125.0;25.0;94.0;10.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;632;17689.0;32207.0;50.960443037974684
139;armulator;ARMV4T;banker_algorithm;int8_t;925;3.68105;38.92;237.0;30.0;429844.26;1370.0;0.03;11043.15;23880.24;615.0;267.0;38.0;16.0;77.0;92.0;65.0;98.0;121.0;100.0;17.0;108.0;118.0;16.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;564;14163.0;27075.0;48.005319148936174
140;armulator;ARMV4T;banker_algorithm;int8_t;524;7.905153333333333;75.67;270.0;30.0;1794469.46;2882.0;0.01;23715.46;99692.75;1362.0;300.0;38.0;16.0;89.0;114.0;54.0;34.0;113.0;104.0;45.0;18.0;85.0;24.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;1352;42081.0;73441.0;54.32026627218935
141;armulator;ARMV4T;banker_algorithm;int8_t;994;9.068156666666667;87.33;270.0;30.0;2375857.45;3306.0;0.01;27204.47;131992.08;1572.0;300.0;38.0;16.0;104.0;123.0;22.0;56.0;25.0;61.0;86.0;60.0;10.0;11.0;13.0;14.0;15.0;0.0;0.0;2.0;3.0;3.0;0.0;1548;48569.0;84697.0;54.713824289405686
142;armulator;ARMV4T;banker_algorithm;int8_t;856;4.9134;47.77;260.0;30.0;704127.83;1802.0;0.02;14740.2;39118.21;828.0;290.0;38.0;16.0;81.0;124.0;92.0;10.0;84.0;47.0;109.0;121.0;86.0;119.0;11.0;12.0;13.0;0.0;0.0;2.0;3.0;3.0;0.0;771;23648.0;41532.0;53.86770428015564
143;armulator;ARMV4T;banker_algorithm;int8_t;156;6.809793333333333;66.11;265.0;30.0;1350651.98;2490.0;0.02;20429.38;75036.22;1168.0;295.0;38.0;16.0;51.0;82.0;53.0;17.0;59.0;89.0;54.0;60.0;50.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;1124;34640.0;60810.0;54.10142348754449
144;armulator;ARMV4T;banker_algorithm;int8_t;470;3.688413333333333;38.44;240.0;30.0;425320.06;1370.0;0.03;11065.24;23628.89;615.0;270.0;38.0;16.0;57.0;58.0;10.0;79.0;124.0;126.0;14.0;96.0;25.0;10.0;12.0;13.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;564;14163.0;27075.0;48.005319148936174
145;armulator;ARMV4T;banker_algorithm;int8_t;207;1.5892199999999999;27.25;142.0;30.0;129935.58;642.0;0.04;4767.66;7218.64;258.0;172.0;38.0;16.0;118.0;10.0;124.0;105.0;118.0;57.0;78.0;105.0;12.0;94.0;13.0;91.0;35.0;0.0;0.0;2.0;3.0;3.0;0.0;191;5104.0;9328.0;48.83769633507853
